file,raw_date,date,doc_type,context
2025.08.05-Subpoena-Cover-Letters.txt,"July 2, 2020",2020-07-02,subpoena,"Manhattan Federal Court For Conspiring With Jeffrey Epstein To Sexually Abuse Minors  (July 2, 2020)."
23-085.txt,"May 25, 2021",2021-05-25,unknown,"On May 25, 2021, the U.S. Attorney’s Office for the Southern District of New York entered into deferred"
GOVPUB-J37-PURL-gpo214716.txt,"May 25, 2021",2021-05-25,unknown,"On May 25, 2021, the U.S. Attorney’s Office for the Southern District of New York entered into deferred"
23-085.txt,"July 20, 2021",2021-07-20,unknown,"79  BOP and Council of Prison Locals, Master Agreement, July 21, 2014 –July 20, 2021 (e xtended until 2026) ."
GOVPUB-J37-PURL-gpo214716.txt,"July 20, 2021",2021-07-20,unknown,"79  BOP and Council of Prison Locals, Master Agreement, July 21, 2014 –July 20, 2021 (e xtended until 2026) ."
23-085.txt,"December 13, 2021",2021-12-13,unknown,"and their establishment of good behavior.  On December 13, 2021, after Noel and Thomas successfully"
GOVPUB-J37-PURL-gpo214716.txt,"December 13, 2021",2021-12-13,unknown,"and their establishment of good behavior.  On December 13, 2021, after Noel and Thomas successfully"
635.txt,"December 29, 2021",2021-12-29,legislation,"Whereas, on December 29, 2021, Ghislaine Maxwell was con-"
2025.08.05-Subpoena-Cover-Letters.txt,"June 28, 2022",2022-06-28,subpoena,"his death a suicide.8 Subsequently, on June 28, 2022, Ms. Ghislaine Maxwell  was sentenced to"
2025.08.05-Subpoena-Cover-Letters.txt,"June  28, 2022",2022-06-28,subpoena,"Jeffery Epstein To Sexually Abuse Minors  (June  28, 2022)."
2025.08.05-Subpoena-Cover-Letters.txt,"June 28, 2022",2022-06-28,subpoena,"his death a suicide.8 Subsequently, on June 28, 2022, Ms. Ghislaine Maxwell  was sentenced to"
2025.08.05-Subpoena-Cover-Letters.txt,"June  28, 2022",2022-06-28,subpoena,"Jeffery Epstein To Sexually Abuse Minors  (June  28, 2022)."
2025.08.05-Subpoena-Cover-Letters.txt,"June 28, 2022",2022-06-28,subpoena,"his death a suicide.9 Subsequently, on June 28, 2022, Ms. Ghislaine Maxwell  was sentenced to"
2025.08.05-Subpoena-Cover-Letters.txt,"June  28, 2022",2022-06-28,subpoena,"Jeffery Epstein To Sexually Abuse Minors  (June  28, 2022)."
2025.08.05-Subpoena-Cover-Letters.txt,"June 28, 2022",2022-06-28,subpoena,"his death a suicide.9 Subsequently, on June 28, 2022, Ms. Maxwell  was sentenced to 20 years in"
2025.08.05-Subpoena-Cover-Letters.txt,"June  28, 2022",2022-06-28,subpoena,"Jeffery Epstein To Sexually Abuse Minors  (June  28, 2022)."
2025.08.05-Subpoena-Cover-Letters.txt,"June 28, 2022",2022-06-28,subpoena,"his death a suicide.12 Subsequently, on June 28, 2022, Ms. Maxwell  was sentenced to 20 years in"
2025.08.05-Subpoena-Cover-Letters.txt,"June  28, 2022",2022-06-28,subpoena,"Jeffery Epstein To Sexually Abuse Minors  (June  28, 2022)."
2025.08.05-Subpoena-Cover-Letters.txt,"June 28, 2022",2022-06-28,subpoena,"his death a suicide.8 Subsequently, on June 28, 2022, when you were serving as Attorney"
2025.08.05-Subpoena-Cover-Letters.txt,"June  28, 2022",2022-06-28,subpoena,"Jeffery Epstein To  Sexually Abuse Minors  (June  28, 2022)."
2025.08.05-Subpoena-Cover-Letters.txt,"June 28, 2022",2022-06-28,subpoena,"his death a suicide.8 Subsequently, on June 28, 2022, Ms. Ghislaine Maxwell  was sentenced to"
2025.08.05-Subpoena-Cover-Letters.txt,"June  28, 2022",2022-06-28,subpoena,"Jeffery Epstein To Sexually Abuse Minors  (June  28, 2022)."
2025.08.05-Subpoena-Cover-Letters.txt,"June 28, 2022",2022-06-28,subpoena,"7 Subsequently, on June 28, 2022, Ms. Ghislaine Maxwell  was sentenced to"
2025.08.05-Subpoena-Cover-Letters.txt,"June  28, 2022",2022-06-28,subpoena,"Jeffery Epstein To Sexually Abuse Minors  (June  28, 2022)."
2025.08.05-Subpoena-Cover-Letters.txt,"June 28, 2022",2022-06-28,subpoena,"his death a suicide.11 Subsequently, on June 28, 2022, Ms. Ghislaine Maxwell  was sentenced to"
2025.08.05-Subpoena-Cover-Letters.txt,"June  28, 2022",2022-06-28,subpoena,"Jeffery Epstein To Sexually Abuse Minors  (June  28, 2022)."
2025.08.05-Subpoena-Cover-Letters.txt,"June 28, 2022",2022-06-28,subpoena,"his death a suicide.8 Subsequently, on June 28, 2022, Ms. Ghislaine Maxwell  was sentenced to"
2025.08.05-Subpoena-Cover-Letters.txt,"June  28, 2022",2022-06-28,subpoena,"Jeffery Epstein To Sexually Abuse Minors  (June  28, 2022)."
2025.08.05-Subpoena-Cover-Letters.txt,"June 28, 2022",2022-06-28,subpoena,"his death a suicide.7 Subsequently, on June 28, 2022, Ms. Ghislaine Maxwell  was sentenced to"
2025.08.05-Subpoena-Cover-Letters.txt,"June  28, 2022",2022-06-28,subpoena,"Jeffery Epstein To Sexually Abuse Minors  (June  28, 2022)."
2025.08.25-Subpoena-Cover-Letter-to-Epstein-Estate.txt,"June 28, 2022",2022-06-28,subpoena,"his death a suicide.6 Subsequently, on June 28, 2022, Ms. Ghislaine Maxwell was sentenced to"
2025.08.25-Subpoena-Cover-Letter-to-Epstein-Estate.txt,"June 28, 2022",2022-06-28,subpoena,"Jeffery Epstein To Sexually Abuse Minors  (June 28, 2022)."
635.txt,"June 28, 2022",2022-06-28,legislation,"Whereas, on June 28, 2022, Ghislaine Maxwell was sentenced"
11.18.2025-Letter-to-the-AG-USVI.txt,"June 21, 2023",2023-06-21,legislation,"REUTERS  (June 21, 2023)."
23-085.txt,"June 22, 2023",2023-06-22,unknown,"June 22, 2023 MEMORANDUM FOR SARAH E. LAKE"
23-085.txt,"June 22, 2023",2023-06-22,unknown,"June 22, 2023 Page 2 of3"
23-085.txt,"June 22, 2023",2023-06-22,unknown,"June 22, 2023 Page 3 of3"
GOVPUB-J37-PURL-gpo214716.txt,"June 22, 2023",2023-06-22,unknown,"June 22, 2023 MEMORANDUM FOR SARAH E. LAKE"
GOVPUB-J37-PURL-gpo214716.txt,"June 22, 2023",2023-06-22,unknown,"June 22, 2023 Page 2 of3"
GOVPUB-J37-PURL-gpo214716.txt,"June 22, 2023",2023-06-22,unknown,"June 22, 2023 Page 3 of3"
11.18.2025-JPMorgan-Chase-Subpoena-Cover-Letter.txt,"February 11, 2025",2025-02-11,subpoena,"recently received immense public interest and scrutiny. At the outset of the 119th Congress, on February 11, 2025, the Committee and the Task Force on the Declassification of Federal Secrets"
11.18.2025-JPMorgan-Chase-Subpoena-Cover-Letter.txt,"May 8, 2025",2025-05-08,subpoena,"Att’y Gen ., U.S. Dep’t of Just. (May 8, 2025)."
2025.08.05-Subpoena-Cover-Letters.txt,"May 8, 2025",2025-05-08,subpoena,"Attorney General, U.S. Dep’t of Just. (May 8, 2025)."
2025.08.05-Subpoena-Cover-Letters.txt,"May 8, 2025",2025-05-08,subpoena,"Attorney General, U.S. Dep’t of Just. (May 8, 2025)."
2025.08.05-Subpoena-Cover-Letters.txt,"May 8, 2025",2025-05-08,subpoena,"Attorney General, U.S. Dep’t of Just. (May 8, 2025)."
2025.08.05-Subpoena-Cover-Letters.txt,"May 8, 2025",2025-05-08,subpoena,"Attorney General, U.S. Dep’t of Just. (May 8, 2025)."
2025.08.05-Subpoena-Cover-Letters.txt,"May 8, 2025",2025-05-08,subpoena,"Attorney General, U.S. Dep’t of Just. (May 8, 2025)."
2025.08.05-Subpoena-Cover-Letters.txt,"May 8, 2025",2025-05-08,subpoena,"Attorney General, U.S. Dep’t of Just. (May 8, 2025)."
2025.08.05-Subpoena-Cover-Letters.txt,"May 8, 2025",2025-05-08,subpoena,"Attorney General, U.S. Dep’t of Just. (May 8, 2025)."
2025.08.05-Subpoena-Cover-Letters.txt,"May 8, 2025",2025-05-08,subpoena,"Attorney General, U.S. Dep’t of Just. (May 8, 2025)."
2025.08.05-Subpoena-Cover-Letters.txt,"May 8, 2025",2025-05-08,subpoena,"Attorney General, U.S. Dep’t of Just. (May 8, 2025)."
2025.08.05-Subpoena-Cover-Letters.txt,"May 8, 2025",2025-05-08,subpoena,"Attorney General, U.S. Dep’t of Just. (May 8, 2025)."
2025.08.05-Subpoena-Cover-Letters.txt,"May 8, 2025",2025-05-08,subpoena,"Attorney General, U.S. Dep’t of Just. (May 8, 2025)."
2025.08.25-Subpoena-Cover-Letter-to-Epstein-Estate.txt,"May 8, 2025",2025-05-08,subpoena,"H. Comm. on Oversight & Gov’t Reform, Task Force on the Declassification of Federal Secrets, to Pamela Bondi, Attorney General, U.S. Dep’t of Just. (May 8, 2025)."
2557.txt,"July 1, 2025",2025-07-01,legislation,"sion made after July 1, 2025, to classify any infor- 6"
4725.txt,"July 1, 2025",2025-07-01,legislation,"formation after July 1, 2025 shall be pub-lished in the Federal Register and submitted to Congress, including the date of classifica-tion, the identity of the classifying author-ity, and an unclassified summary of the jus-tification."
BILLS-119hr4405enr.txt,"July 1, 2025",2025-07-01,legislation,"July 1, 2025 shall be published in the Federal Register and submitted to Congress, including the date of classification, the identity of the classifying authority, and an unclassified sum-mary of the justification."
BILLS-119hr4405ih.txt,"July 1, 2025",2025-07-01,legislation,"mation after July 1, 2025 shall be published in the 12"
PLAW-119publ38.txt,"July 1, 2025",2025-07-01,legislation,"July 1, 2025 shall be published in the Federal Register and submitted to Congress, including the date of classification, the identity of the classifying authority, and an unclassified sum-mary of the justification."
BILLS-119hr4405ih.txt,"JULY 15, 2025",2025-07-15,legislation,"JULY 15, 2025 Mr. K HANNA (for himself and Mr. M ASSIE ) introduced the following bill;"
11.18.2025-JPMorgan-Chase-Subpoena-Cover-Letter.txt,"July 17, 2025",2025-07-17,subpoena,"5 Donald J. Trump (@realDonaldTrump), Truth Social , (July 17, 2025, 9:07 P.M. E.T.)  available at"
2025.08.05-Subpoena-Cover-Letters.txt,"July 17, 2025",2025-07-17,subpoena,"12 Donald J. Trump  (@realDonaldTrump ), Truth  Social  Post (July 17, 2025, 9:07 P.M. E .T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 17, 2025",2025-07-17,subpoena,"12 Donald J. Trump  (@realDonaldTrump ), Truth  Social  Post (July 17, 2025, 9:07 P.M. E .T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 17, 2025",2025-07-17,subpoena,"13 Donald J. Trump  (@realDonaldTrump ), Truth  Social  Post (July 17, 2025, 9:07 P.M. E .T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 17, 2025",2025-07-17,subpoena,"13 Donald J. Trump  (@realDonaldTrump ), Truth  Social  Post (July 17, 2025, 9:07 P.M. E .T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 17, 2025",2025-07-17,subpoena,"16 Donald J. Trump  (@realDonaldTrump ), Truth  Social  Post (July 17, 2025, 9:07 P.M. E .T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 17, 2025",2025-07-17,subpoena,"12 Donald J. Trump  (@realDonaldTrump ), Truth  Social  Post (July 17, 2025, 9:07 P.M. E .T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 17, 2025",2025-07-17,subpoena,"12 Donald J. Trump  (@realDonaldTrump ), Truth  Social  Post (July 17, 2025, 9:07 P.M. E .T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 17, 2025",2025-07-17,subpoena,"11 Donald J. Trump  (@realDonaldTrump ), Truth  Social  Post (July 17, 2025, 9:07 P.M. E .T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 17, 2025",2025-07-17,subpoena,"15 Donald J. Trump  (@realDonaldTrump ), Truth  Social  Post (July 17, 2025, 9:07 P.M. E .T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 17, 2025",2025-07-17,subpoena,"12 Donald J. Trump  (@realDonaldTrump ), Truth  Social  Post (July 17, 2025, 9:07 P.M. E .T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 17, 2025",2025-07-17,subpoena,"11 Donald J. Trump  (@realDonaldTrump ), Truth  Social  Post (July 17, 2025, 9:07 P.M. E .T.),"
2025.08.25-Subpoena-Cover-Letter-to-Epstein-Estate.txt,"July 17, 2025",2025-07-17,subpoena,"10 Donald J. Trump (@realDonaldTrump), Truth Social Post (July 17, 2025, 9:07 P.M. E.T.),"
11.18.2025-JPMorgan-Chase-Subpoena-Cover-Letter.txt,"July 18, 2025",2025-07-18,subpoena,"6 Att’y Gen . Pamela Bondi (@AGPamBondi), X , (July 18, 2025, 7:09 P.M. E.T.)  available at"
2025.08.05-Subpoena-Cover-Letters.txt,"July 18, 2025",2025-07-18,subpoena,"13 Attorney General Pamela Bondi  (@AGPamBondi), X Post  (July 18, 2025, 7:09 P.M. E.T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 18, 2025",2025-07-18,subpoena,"13 Attorney General Pamela Bondi  (@AGPamBondi), X Post  (July 18, 2025, 7:09 P.M. E.T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 18, 2025",2025-07-18,subpoena,"14 Attorney General Pamela Bondi  (@AGPamBondi), X Post  (July 18, 2025, 7:09 P.M. E.T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 18, 2025",2025-07-18,subpoena,"14 Attorney General Pamela Bondi  (@AGPamBondi), X Post  (July 18, 2025, 7:09 P.M. E.T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 18, 2025",2025-07-18,subpoena,"17 Attorney General Pamela Bondi  (@AGPamBondi), X Post  (July 18, 2025, 7:09 P.M. E.T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 18, 2025",2025-07-18,subpoena,"13 Attorney General Pamela Bondi  (@AGPamBondi), X Post  (July 18, 2025, 7:09 P.M. E.T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 18, 2025",2025-07-18,subpoena,"13 Attorney General Pamela Bondi  (@AGPamBondi), X Post  (July 18, 2025, 7:09 P.M. E.T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 18, 2025",2025-07-18,subpoena,"12 Attorney General Pamela Bondi  (@AGPamBondi), X Post  (July 18, 2025, 7:09 P.M. E.T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 18, 2025",2025-07-18,subpoena,"16 Attorney General Pamela Bondi  (@AGPamBondi), X Post  (July 18, 2025, 7:09 P.M. E.T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 18, 2025",2025-07-18,subpoena,"13 Attorney General Pamela Bondi  (@AGPamBondi), X Post  (July 18, 2025, 7:09 P.M. E.T.),"
2025.08.05-Subpoena-Cover-Letters.txt,"July 18, 2025",2025-07-18,subpoena,"12 Attorney General Pamela Bondi  (@AGPamBondi), X Post  (July 18, 2025, 7:09 P.M. E.T.),"
2025.08.25-Subpoena-Cover-Letter-to-Epstein-Estate.txt,"July 18, 2025",2025-07-18,subpoena,"11 Attorney General Pamela Bondi (@AGPamBondi), X Post (July 18, 2025, 7:09 P.M. E.T.),"
BILLS-119hr4405ih.txt,"Jul 19, 2025",2025-07-19,legislation,"VerDate Sep 11 2014 00:13 Jul 19, 2025 Jkt 059200 PO 00000 Frm 00001 Fmt 6652 Sfmt 6201 E:\BILLS\H4405.IH H4405kjohnson on DSK7ZCZBW3PROD with $$_JOB"
BILLS-119hr4405ih.txt,"Jul 19, 2025",2025-07-19,legislation,"VerDate Sep 11 2014 00:13 Jul 19, 2025 Jkt 059200 PO 00000 Frm 00002 Fmt 6652 Sfmt 6201 E:\BILLS\H4405.IH H4405kjohnson on DSK7ZCZBW3PROD with $$_JOB"
BILLS-119hr4405ih.txt,"Jul 19, 2025",2025-07-19,legislation,"VerDate Sep 11 2014 00:13 Jul 19, 2025 Jkt 059200 PO 00000 Frm 00003 Fmt 6652 Sfmt 6201 E:\BILLS\H4405.IH H4405kjohnson on DSK7ZCZBW3PROD with $$_JOB"
BILLS-119hr4405ih.txt,"Jul 19, 2025",2025-07-19,legislation,"VerDate Sep 11 2014 00:13 Jul 19, 2025 Jkt 059200 PO 00000 Frm 00005 Fmt 6652 Sfmt 6201 E:\BILLS\H4405.IH H4405kjohnson on DSK7ZCZBW3PROD with $$_JOB"
BILLS-119hr4405ih.txt,"Jul 19, 2025",2025-07-19,legislation,"VerDate Sep 11 2014 00:13 Jul 19, 2025 Jkt 059200 PO 00000 Frm 00006 Fmt 6652 Sfmt 6301 E:\BILLS\H4405.IH H4405kjohnson on DSK7ZCZBW3PROD with $$_JOB"
2025.08.05-Subpoena-Cover-Letters.txt,"July 22, 2025",2025-07-22,subpoena,"14 Attorney General Pamela Bondi (@AGPamBondi), X Post (July 22, 2025, 7:0 37 A.M. E.T.) (statement of Dep ."
2025.08.05-Subpoena-Cover-Letters.txt,"July 22, 2025",2025-07-22,subpoena,"14 Attorney General Pamela Bondi (@AGPamBondi), X Post (July 22, 2025, 7:0 37 A.M. E.T.) (statement of Dep ."
2025.08.05-Subpoena-Cover-Letters.txt,"July 22, 2025",2025-07-22,subpoena,"15 Attorney General Pamela Bondi (@AGPamBondi), X Post (July 22, 2025, 7:0 37 A.M. E.T.) (statement of Dep ."
2025.08.05-Subpoena-Cover-Letters.txt,"July 22, 2025",2025-07-22,subpoena,"15 Attorney General Pamela Bondi (@AGPamBondi), X Post (July 22, 2025, 7:0 37 A.M. E.T.) (statement of Dep ."
2025.08.05-Subpoena-Cover-Letters.txt,"July 22, 2025",2025-07-22,subpoena,"18 Attorney General Pamela Bondi (@AGPamBondi), X Post (July 22, 2025, 7:0 37 A.M. E.T.) (statement of Dep ."
2025.08.05-Subpoena-Cover-Letters.txt,"July 22, 2025",2025-07-22,subpoena,"14 Attorney General Pamela Bondi (@AGPamBondi), X Post (July 22, 2025, 7:0 37 A.M. E.T.) (statement of Dep ."
2025.08.05-Subpoena-Cover-Letters.txt,"July 22, 2025",2025-07-22,subpoena,"14 Attorney General Pamela Bondi (@AGPamBondi), X Post (July 22, 2025, 7:0 37 A.M. E.T.) (statement of Dep ."
2025.08.05-Subpoena-Cover-Letters.txt,"July 22, 2025",2025-07-22,subpoena,"13 Attorney General Pamela Bondi (@AGPamBondi), X Post (July 22, 2025, 7:0 37 A.M. E.T.) (statement of Dep ."
2025.08.05-Subpoena-Cover-Letters.txt,"July 22, 2025",2025-07-22,subpoena,"17 Attorney General Pamela Bondi (@AGPamBondi), X Post (July 22, 2025, 7:0 37 A.M. E.T.) (statement of Dep ."
2025.08.05-Subpoena-Cover-Letters.txt,"July 22, 2025",2025-07-22,subpoena,"14 Attorney General Pamela Bondi (@AGPamBondi), X Post (July 22, 2025, 7:0 37 A.M. E.T.) (statement of Dep ."
2025.08.05-Subpoena-Cover-Letters.txt,"July 22, 2025",2025-07-22,subpoena,"13 Attorney General Pamela Bondi (@AGPamBondi), X Post (July 22, 2025, 7:0 37 A.M. E.T.) (statement of Dep ."
2025.08.25-Subpoena-Cover-Letter-to-Epstein-Estate.txt,"July 22, 2025",2025-07-22,subpoena,"12 Attorney General Pamela Bondi (@AGPamBondi), X Post (July 22, 2025, 7:037 A.M. E.T.) (statement of Dep."
111625_OGR-Republican-Staff-Memorandum-Democrats-Pursue-Anti-Trump-Hoax-in-Epstein-Investigation.txt,"July 23, 2025",2025-07-23,legislation,"On July 23, 2025, Chairman James Comer (R -Ky.) issued a subpoena  to Ghislaine Maxwell for a deposition. On"
2025.08.05-Subpoena-Cover-Letters.txt,"July 23, 2025",2025-07-23,subpoena,"n July 23, 2025, the Subcommittee on Federal Law Enforcement of the Committee on"
2025.08.05-Subpoena-Cover-Letters.txt,"July 23, 2025",2025-07-23,subpoena,"On July 23, 2025, the Subcommittee on Federal Law Enforcement of the Committee on"
2025.08.05-Subpoena-Cover-Letters.txt,"July 23, 2025",2025-07-23,subpoena,"On July 23, 2025, the Subcommittee on Federal Law Enforcement  of the Committee on"
2025.08.05-Subpoena-Cover-Letters.txt,"July 23, 2025",2025-07-23,subpoena,"On July 23, 2025, the Subcommittee on Federal Law Enforcement  of the Committee on"
2025.08.05-Subpoena-Cover-Letters.txt,"July 23, 2025",2025-07-23,subpoena,"Before Subcomm. on Federal Law Enforcement, 119th Cong. 1 (July 23, 2025) (V oice V ote on Motion to Direct the"
2025.08.05-Subpoena-Cover-Letters.txt,"July 23, 2025",2025-07-23,subpoena,"On July 23, 2025, the Subcommittee on Federal Law Enforcement  of the Committee on"
2025.08.05-Subpoena-Cover-Letters.txt,"July 23, 2025",2025-07-23,subpoena,"On July 23, 2025, the Subcommittee on Federal Law Enforcement of the Committee on"
2025.08.05-Subpoena-Cover-Letters.txt,"July 23, 2025",2025-07-23,subpoena,"(July 23, 2025) . 3 Press Release, U.S. Dep’t of Just., Jeffery Epstein Charged In Manhattan Federal Court With Sex Trafficking Of"
2025.08.05-Subpoena-Cover-Letters.txt,"July 23, 2025",2025-07-23,subpoena,"On July 23, 2025, the Subcommittee on Federal Law Enforcement of the Committee on"
2025.08.05-Subpoena-Cover-Letters.txt,"July 23, 2025",2025-07-23,subpoena,"On July 23, 2025, the Subcommittee on Federal Law Enforcement of the Committee on"
2025.08.05-Subpoena-Cover-Letters.txt,"July 23, 2025",2025-07-23,subpoena,"On July 23, 2025, the Subcommittee on Federal Law Enforcement of the Committee on"
2025.08.05-Subpoena-Cover-Letters.txt,"July 23, 2025",2025-07-23,subpoena,"On July 23, 2025, the Subcommittee on Federal Law Enforcement of the Committee on"
2025.08.05-Subpoena-Cover-Letters.txt,"July 23, 2025",2025-07-23,subpoena,"On July 23, 2025, the Subcommittee on Federal Law Enforcement  of the Committee on"
BILLS-119hr4405ih.txt,"Jul 23, 2025",2025-07-23,legislation,"VerDate Sep 11 2014 20:40 Jul 23, 2025 Jkt 089200 PO 00000 Frm 00004 Fmt 6652 Sfmt 6201 E:\BILLS\H4405.IH H4405kjohnson on DSK7ZCZBW3PROD with $$_JOB"
2025.08.05-Subpoena-Cover-Letters.txt,"July 29, 2025",2025-07-29,subpoena,"Attorney General (2005- 2007) (last accessed July 29, 2025)."
2025.08.05-Subpoena-Cover-Letters.txt,"July 29, 2025",2025-07-29,subpoena,"Biography of Loretta E. Lynch , 83rd Attorney General (20 15-2017) (last accessed July 29, 2025)."
2025.08.05-Subpoena-Cover-Letters.txt,"July 29, 2025",2025-07-29,subpoena,"Biography of Jeff Sessions, 84th Attorney General (2017- 2018) (last accessed July 29, 2025)."
2025.08.05-Subpoena-Cover-Letters.txt,"July 29, 2025",2025-07-29,subpoena,"Biography of Eric H.  Holder, Jr. , 82nd Attorney General (2009 -2015) (last accessed July 29, 2025)."
2557.txt,"JULY 30, 2025",2025-07-30,legislation,"JULY 30, 2025 Mr. M ERKLEY (for himself, Mr. L UJA´N, Mr. D URBIN , Mr. S CHUMER , Mr."
2557.txt,"Aug 01, 2025",2025-08-01,legislation,"VerDate Sep 11 2014 05:54 Aug 01, 2025 Jkt 059200 PO 00000 Frm 00001 Fmt 6652 Sfmt 6201 E:\BILLS\S2557.IS S2557kjohnson on DSK7ZCZBW3PROD with $$_JOB"
2557.txt,"Aug 01, 2025",2025-08-01,legislation,"VerDate Sep 11 2014 05:54 Aug 01, 2025 Jkt 059200 PO 00000 Frm 00002 Fmt 6652 Sfmt 6201 E:\BILLS\S2557.IS S2557kjohnson on DSK7ZCZBW3PROD with $$_JOB"
2557.txt,"Aug 01, 2025",2025-08-01,legislation,"VerDate Sep 11 2014 05:54 Aug 01, 2025 Jkt 059200 PO 00000 Frm 00003 Fmt 6652 Sfmt 6201 E:\BILLS\S2557.IS S2557kjohnson on DSK7ZCZBW3PROD with $$_JOB"
2557.txt,"Aug 01, 2025",2025-08-01,legislation,"VerDate Sep 11 2014 05:54 Aug 01, 2025 Jkt 059200 PO 00000 Frm 00004 Fmt 6652 Sfmt 6201 E:\BILLS\S2557.IS S2557kjohnson on DSK7ZCZBW3PROD with $$_JOB"
2557.txt,"Aug 01, 2025",2025-08-01,legislation,"VerDate Sep 11 2014 05:54 Aug 01, 2025 Jkt 059200 PO 00000 Frm 00005 Fmt 6652 Sfmt 6201 E:\BILLS\S2557.IS S2557kjohnson on DSK7ZCZBW3PROD with $$_JOB"
2557.txt,"Aug 01, 2025",2025-08-01,legislation,"VerDate Sep 11 2014 05:54 Aug 01, 2025 Jkt 059200 PO 00000 Frm 00006 Fmt 6652 Sfmt 6201 E:\BILLS\S2557.IS S2557kjohnson on DSK7ZCZBW3PROD with $$_JOB"
2557.txt,"Aug 01, 2025",2025-08-01,legislation,"VerDate Sep 11 2014 05:54 Aug 01, 2025 Jkt 059200 PO 00000 Frm 00007 Fmt 6652 Sfmt 6301 E:\BILLS\S2557.IS S2557kjohnson on DSK7ZCZBW3PROD with $$_JOB"
11.18.2025-JPMorgan-Chase-Subpoena-Cover-Letter.txt,"August 5, 2025",2025-08-05,subpoena,"on X, “[o]ur motion has been filed.”6 On August 5, 2025, the Committee issued a subpoena to"
111625_OGR-Republican-Staff-Memorandum-Democrats-Pursue-Anti-Trump-Hoax-in-Epstein-Investigation.txt,"August 5, 2025",2025-08-05,legislation,"August 5, 2025, Chairman Comer issued deposition subpoenas  to Bill and Hillary Clinton, former FBI"
2025-09-26-Letter-to-Chairman-Comer.txt,"August 5, 2025",2025-08-05,subpoena,"responds to your August 5, 2025, letter and deposition subpoena in connection with the"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 2 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 3 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 "
2025.08.05-Subpoena-Cover-Letters.txt,"August  5, 2025",2025-08-05,subpoena,"August  5, 2025 Page 2 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August  5, 2025",2025-08-05,subpoena,"August  5, 2025 Page 3 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 "
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 2 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 3 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 "
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 2 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 3 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 "
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 2 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 3 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 "
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 2 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 3 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August  5, 2025",2025-08-05,subpoena,"August  5, 2025 "
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 2 of 3"
2025.08.05-Subpoena-Cover-Letters.txt,"August 5, 2025",2025-08-05,subpoena,"August 5, 2025 Page 3 of 3"
