date,year,company,event,category,snippet,source_url
2021-09-14,2021,Abivax,Abivax provides an update on the ABX464 clinical data and ...,Clinical_Milestone,"Abivax provides an update on the ABX464 clinical data and development strategy in ulcerative colitis ... For the launch of its phase 3 program in UC, Abivax ...",https://abivax.gcs-web.com/news-releases/news-release-details/abivax-provides-update-abx464-clinical-data-and-development
2021-09-20,2021,Abivax,VOSS Solutions Acquires LayerX Technologies,Clinical_Milestone,"Portfolio News. Abivax Announces Positive Phase 3 Results from Both ABTECT 8-Week Induction Trials Investigating Obefazimod, its First-in-Class Oral miR-124 ...",https://www.claret-capital.com/articles/voss-solutions-acquires-layerx-technologies/
2021-10-15,2021,Abivax,S-1/A,Financial_Performance,We have applied to list our common stock on the Nasdaq Global Market under the symbol “VTYX.” We are an “emerging growth company” and a “smaller reporting ...,https://www.sec.gov/Archives/edgar/data/1851194/000119312521299315/d160345ds1a.htm
2021-11-16,2021,Abivax,EasyFi Lending Protocol is Now Live,General_Update,"The EasyFi Lending protocol went live late evening of 15th Nov 2021. Announcing this, Anshul Dhir, COO & Co Founder, EasyFi Network said, ""Six money markets on ...",https://finance.yahoo.com/news/easyfi-lending-protocol-now-live-082000971.html
2021-11-30,2021,Abivax,HealthTech Innovation Days,General_Update,"Pierre Courteille from Abivax moderated our discussion. I think it was a great mix of different perspectives – how we innovate in universities, academic medical ...",https://htfc-eu.com/wp-content/uploads/2021/11/Brochure-post-HTID3.pdf
2021-12-09,2021,Abivax,VitalHub Announces That Ontario HIV Treatment Network ...,General_Update,"A Five-Year Agreement Will Ensure Ontario AIDS Service Organizations Get the Streamlined Case Management Software They Need. TORONTO, Dec. 09, 2021 (GLOBE ...",https://finance.yahoo.com/news/vitalhub-announces-ontario-hiv-treatment-123000310.html
2021-12-15,2021,Abivax,Abivax to present at the J.P. Morgan 40th Annual Healthcare ...,Clinical_Milestone,"During 2021, Abivax was able to compile an impressive clinical data package for ABX464, including the 3-years phase 2a maintenance study update as well as the ...",https://ir.abivax.com/news-releases/news-release-details/abivax-present-jp-morgan-40th-annual-healthcare-conference
2021-12-16,2021,Abivax,11 High-Yield Savings Accounts That Have Beaten the ...,Financial_Performance,"11 High-Yield Savings Accounts That Have Beaten the Stock Market. Shutterstock.com. Joel Anderson. December 16, 2021 6 min read ... ABVX ABIVAX Société Anonyme ...",https://finance.yahoo.com/news/11-high-yield-savings-accounts-183555794.html
2022-01-01,2022,Abivax,"Safety, Efficacy of ABX464 (obefazimod) for Rheumatoid Arthritis",Clinical_Milestone,by C Daien · 2022 · Cited by 30 — ABX464 (obefazimod) is a first-in-class drug candidate for treating patients with active rheumatoid arthritis. ABX464 upregulates the biogenesis of the mRNA ...,https://pmc.ncbi.nlm.nih.gov/articles/PMC9279835/
2022-01-01,2022,Abivax,"ABX464 (obefazimod) for moderate-to-severe, active ...",Clinical_Milestone,"by S Vermeire · 2022 · Cited by 65 — All doses of ABX464 significantly improved moderate-to-severe, active ulcerative colitis compared with placebo, as measured by changes in MMS from baseline to ...",https://pubmed.ncbi.nlm.nih.gov/36075249/
2022-01-01,2022,Abivax,"ABX464 (obefazimod) for moderate-to-severe, active ...",Clinical_Milestone,"by S Vermeire · 2022 · Cited by 65 — All doses of ABX464 significantly improved moderate-to-severe, active ulcerative colitis compared with placebo, as measured by changes in MMS from baseline to ...",https://www.thelancet.com/journals/langas/article/PIIS2468-1253(22)00233-3/abstract
2022-01-19,2022,Abivax,Abivax's phase 1/2 clinical study results of ABX196 in liver ...,Clinical_Milestone,"Abivax's phase 1/2 clinical study results of ABX196 in liver cancer to be presented on Jan. 21, at ASCO GI Cancers Symposium 2022. ABIVAX / Key word(s): Study ...",https://www.eqs-news.com/news/corporate/abivaxs-phase-1-2-clinical-study-results-of-abx196-in-liver-cancer-to-be-presented-on-jan-21-at-asco-gi-cancers-symposium-2022/7c739f32-44b1-493b-8cca-53054928d776_en
2022-01-24,2022,Abivax,Enerflex Ltd. and Exterran Corporation to Combine ...,Financial_Performance,Enerflex will continue to trade on the Toronto Stock Exchange (“TSX”) and intends to apply to either the New York Stock Exchange (the “NYSE”) or the NASDAQ ...,https://finance.yahoo.com/news/enerflex-ltd-exterran-corporation-combine-120200356.html
2022-03-16,2022,Abivax,Abivax reports 2021 financial results and operations update,Clinical_Milestone,"ABIVAX. Corporate. Abivax Announces Acceptance of 22 Abstracts Evaluating Obefazimod in Inflammatory Bowel Disease at ECCO 2026, Featuring an Oral ...",https://www.eqs-news.com/news/corporate/abivax-reports-2021-financial-results-and-operations-update/fb9807b4-92a0-4b99-a9bd-c456473b80a4_en
2022-04-06,2022,Abivax,Abivax reports excellent one-year efficacy and safety data of ...,Clinical_Milestone,Interim analysis demonstrates best-in-class clinical remission in 55.3% of 217 ulcerative colitis (UC) patients (full analysis set) after 48 weeks of ...,https://ir.abivax.com/news-releases/news-release-details/abivax-reports-excellent-one-year-efficacy-and-safety-data
2022-04-12,2022,Abivax,Setting the pace …,Financial_Performance,• Steady progress within operational venturing strategy (e.g. Exscientia NASDAQ listing). • NASDAQ listing ​with total gross proceeds of $ 500 m. Lowlights.,https://www.evotec.com/uploads/download-files/IR-ESG-DE/Analystenpr%C3%A4sentation_Ergebnis_Gesch%C3%A4ftsjahr_2021.pdf
2022-04-26,2022,Abivax,EvotecSE_Annual_Report_2021.pdf,Financial_Performance,"resulting from the NASDAQ listing in the US in November 2021. In terms of cash outflow, the financing of subsidiaries of € 74.7 m was the largest item. The ...",https://www.evotec.com/uploads/download-files/IR-ESG/2022/EvotecSE_Annual_Report_2021.pdf
2022-05-12,2022,Abivax,Revere Securities LLC Announces Acquisition of NorthStar ...,Corporate_Action,"Revere Securities LLC Announces Acquisition of NorthStar Investment Banking. Newsfile Corp. May 12, 2022 3 min read.",https://finance.yahoo.com/news/revere-securities-llc-announces-acquisition-200700052.html
2022-05-30,2022,Abivax,"BARCLAYS Cours Action BARC, Cotation Bourse LSE",General_Update,"La banque britannique Barclays a annoncé mardi qu'elle discutait avec la banque d'affaires américaine Lehman Brothers, qui a déposé lundi son bilan, de l' ...",https://www.boursorama.com/cours/1uBARC.L/
2022-06-13,2022,Abivax,Alger Dynamic Opportunities Fund,General_Update,"Alger SICAV is a collective investment undertaking under the form of an umbrella fund, organized as a societe d'investissement a capital variable (SICAV).",https://www.alger.com/pages/Products.aspx?productCode=KQ1CA_E
2022-06-22,2022,Abivax,The 8 Biggest Biotech Medical Fails of 2016 in Europe,Clinical_Milestone,"Abivax announced in June that its Phase III trial evaluating ABX203 as a Hepatitis B treatment was going to fail. Consequently, its stock price dropped by ...",https://www.labiotech.eu/trends-news/biotech-medical-fails-2016/
2022-06-30,2022,Abivax,Marco Hazan,Corporate_Action,Advising an investment fund on its acquisition of a minority stake in an innovative French company specialising in the design and manufacture of ground robots ...,https://www.reedsmith.com/our-people/marco-hazan/
2022-07-11,2022,Abivax,CLINICAL STUDY PROTOCOL ABX464-104,Clinical_Milestone,ABX464-N-Glu is pharmacologically active and also binds to the CBC leading to an increase in miR124 expression. Page 16. ABIVAX. Clinical Study Protocol. Study ...,https://cdn.clinicaltrials.gov/large-docs/96/NCT04023396/Prot_000.pdf
2022-07-21,2022,Abivax,Vicebio exits stealth to work on next generation RSV vaccine,General_Update,Vicebio has launched to accelerate the development of novel vaccines against life-threatening respiratory viral infections.,https://www.labiotech.eu/trends-news/respiratory-vaccines-viral/
2022-07-26,2022,Abivax,New Therapeutics Options in Rheumatoid Arthritis Pipeline ...,Clinical_Milestone,"Psoriatic Arthritis Pipeline Insight, 2022 report provides comprehensive insights about the pipeline landscape, pipeline drug profiles, including clinical and ...",https://www.prnewswire.com/news-releases/new-therapeutics-options-in-rheumatoid-arthritis-pipeline-as-120-key-companies-are-working-on-drug-profiles--delveinsight-301593370.html
2022-07-29,2022,Abivax,Samoëns passe à l'heure américaine Les coureurs ...,General_Update,"2022, contre -1,50 % en 2e instance, n'a pas impacté. Wall Street ni le billet vert. Ce dernier se raffermit à. 1,0480 USD pour un euro. CAC 40. -0,90 % à 6 ...",https://www.les-black-panthers.org/FootUS/wp-content/uploads/2022/07/30-JUIN.pdf
2022-08-04,2022,Abivax,Abivax phase 3 program with obefazimod in ulcerative colitis ...,Clinical_Milestone,Phase 3 clinical induction study protocols for obefazimod in ulcerative colitis (UC) are approved by central US IRB (Institutional Review Board).,https://abivax.gcs-web.com/news-releases/news-release-details/abivax-phase-3-program-obefazimod-ulcerative-colitis-progresses
2022-08-04,2022,Abivax,Abivax phase 3 program with obefazimod in ulcerative ...,Clinical_Milestone,"Abivax is listed on Euronext compartment B (ISIN: FR0012333284 – Mnémo: ABVX). Based in Paris and Montpellier, Abivax has two drug candidates in clinical ...",https://www.eqs-news.com/news/corporate/abivax-phase-3-program-with-obefazimod-in-ulcerative-colitis-progresses-with-us-irb-approval/7f205fbc-5d3a-4365-86dc-91b0eb134799_en
2022-08-16,2022,Abivax,Vinci Partners Completes Acquisition of SPS Capital,Corporate_Action,"The Transaction, which was announced on July 28, 2022, closed today and has an initial cash component, with an additional consideration in VINP's Class A common ...",https://finance.yahoo.com/news/vinci-partners-completes-acquisition-sps-230000918.html
2022-09-01,2022,Abivax,Abivax announces successful oversubscribed €49.2 million ...,General_Update,The funding consists of a €46.2 million reserved equity capital increase and a €2.9 million issuance of royalty certificates.,https://sofinnovapartners.com/news/abivax-announces-successful-oversubscribed-eur49-2-million-crossover-financing-with-top-tier-u-s-and-european-biotech-investors
2022-09-02,2022,Abivax,Abivax: Successful EUR 49.2M Financing with Biotech Investors,General_Update,"The successful completion of an oversubscribed EUR 49.2M financing with high-quality US and European biotech specialist investors, led by TCGX.",https://ir.abivax.com/news-releases/news-release-details/abivax-announces-successful-oversubscribed-eur-492m-cross-over
2022-09-05,2022,Abivax,Abivax: first US patient enrolled in global phase 3 program ...,Clinical_Milestone,"The phase 3 program aims to confirm the excellent results from its phase 2b open-label maintenance study reported in April 2022, including the full set of 217 ...",https://abivax.gcs-web.com/news-releases/news-release-details/abivax-first-us-patient-enrolled-global-phase-3-program
2022-09-05,2022,Abivax,Abivax phase 2b study results of obefazimod (ABX464) in ...,Clinical_Milestone,"Abivax phase 2b study results of obefazimod (ABX464) in ulcerative colitis published in the Lancet Gastroenterology & Hepatology. September 6, 2022. PDF Version.",https://ir.abivax.com/news-releases/news-release-details/abivax-phase-2b-study-results-obefazimod-abx464-ulcerative
2022-09-06,2022,Abivax,Abivax pulls in €49.2M but needs more for ulcerative colitis ...,General_Update,French biotech company Abivax has completed an oversubscribed €49.2 million ($49 million) financing round from European and U.S. investors.,https://www.labiotech.eu/trends-news/abivax-financing-ulcerative-colitis/
2022-09-12,2022,Abivax,Management Team,General_Update,"At Providence Greg raised multiple rounds of equity investment, identifying and bringing in a new lead investor in the company's largest private round to date.",https://curevovaccine.com/management-team/
2022-09-15,2022,Abivax,Abivax presents first-half 2022 financial results and ...,Clinical_Milestone,"In June, Abivax announced that “obefazimod” was confirmed as international nonproprietary name (INN) for drug-candidate ABX464. Obefazimod has officially ...",https://www.eqs-news.com/news/corporate/abivax-presents-first-half-2022-financial-results-and-operations-update/2103acfe-439c-4a8b-ab7c-aff0ed7e0ca3
2022-10-07,2022,Abivax,Hallmark Announces Sale of its Excess and Surplus Lines ...,Corporate_Action,"Core Specialty's acquisition and assumption of the E&S businesses and the related assets and liabilities will be effective as of September 30, 2022. Certain key ...",https://finance.yahoo.com/news/hallmark-announces-sale-excess-surplus-160000074.html
2022-10-15,2022,Abivax,First US patient enrolled in Abivax's phase 3 trial of ...,Clinical_Milestone,"The phase 3 ABTECT program is intended to confirm results from its phase 2b open-label maintenance study, which reported clinical remission in 55.3% of UC ...",https://www.healio.com/news/gastroenterology/20221014/first-us-patient-enrolled-in-abivaxs-phase-3-trial-of-obefazimod-for-ulcerative-colitis
2022-10-15,2022,Abivax,Linknovate | Profile for Gilead Sciences,General_Update,"Participant inclusion criteria for both groups included men or women of any race or ethnicity, 18–75 years of age, who were able and willing to provide ...",https://www.linknovate.com/affiliation/gilead-sciences-41890/all/?query=isp
2022-10-26,2022,Abivax,10 Best Dow Jones Dividend Stocks that Hedge Funds Love,Financial_Performance,"For this list, we selected dividend stocks that are popular among hedge funds. We analyzed Insider Monkey's Q2 2022 database for measuring hedge fund sentiment ...",https://finance.yahoo.com/news/10-best-dow-jones-dividend-184726849.html
2022-11-28,2022,Abivax,MERFX Has More Merger Arb Opportunity Than Meets the ...,Corporate_Action,"Megadeals accounted for 28 percent of 2022 deal value through Q3 2022 versus 23 percent a year earlier. There were 34 through October, compared with 37 ...",https://finance.yahoo.com/news/merfx-more-merger-arb-opportunity-133746049.html
2022-12-07,2022,Abivax,Solactive GBS Global Markets Small Cap USD Index TR,General_Update,The index intends to track the performance of the small cap segment covering approximately the largest 85% - 99% of the free-float market capitalization.,https://www.solactive.com/Indices/?index=DE000SLA7794
